Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Sell,1,25453.00,4/13/2026 2:30:06 PM,71ed87f2aa1d4aa7bf3c52491375d921,Exit,-,bddc4fafd0064eadac3e813f5b01f325,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25458.00,4/13/2026 2:24:52 PM,76ceb0e0cca1425b96984f902f501245,Entry,1 L,36dddf6176b141e388029539ed1af8f5,ABSORPTION_164718,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25455.00,4/13/2026 2:22:26 PM,91148b09d40d428c8d702482dc1977c6,Exit,-,5e88e541e773463a82d201d3ad80ca13,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25447.00,4/13/2026 2:17:43 PM,addc74b12a3640d08de0a3accb73d68d,Entry,1 L,78d60a8d346d444b9a34a2830b32aa6b,ABSORPTION_164715,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25437.25,4/13/2026 2:11:17 PM,641d201cc4fb462f9fa6aa349b0ffb3a,Exit,-,2dead83dba42492f9fa5d43b1d08e352,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25442.25,4/13/2026 2:09:09 PM,bae8a6b003644c5eb0316d4c53a343c9,Entry,1 L,9037fff90c0343f2ae2636ca69d75d98,ABSORPTION_164712,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25444.00,4/13/2026 2:05:13 PM,b07f8230c34e4402bf95e59ad111c31a,Exit,-,26d56c222dab432abaf1f22050c15604,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25449.00,4/13/2026 2:00:34 PM,4911a3953d0e43079f50188dd4d36a56,Entry,1 L,74f1a77cd010483293e8ef0dcb4e8e54,ABSORPTION_164709,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25447.00,4/13/2026 1:52:33 PM,bffc12474ecb4e8aaeaaa25a03dbee75,Exit,-,a286beb88392438f8fd3c64c4fbffb42,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25439.00,4/13/2026 1:51:46 PM,26734b1f11e944e992cefb734a9a2d94,Entry,1 L,cd093ea7da9649f083ac39914525e6af,ABSORPTION_164705,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25432.25,4/13/2026 1:45:20 PM,5b2953965fe14f2a9d9bfb60501255ce,Exit,-,ca5c282510be43f7adbc10d167e89a82,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25424.25,4/13/2026 1:44:34 PM,b33bbf36c339405fa27c5e65e42a149c,Entry,1 L,fb113664374842a6bd11e852cffe509e,ABSORPTION_164702,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25421.50,4/13/2026 1:42:58 PM,c5668bee3cd943e5a9e7c1454c87f574,Exit,-,09c24632c5504349859247c6195bb787,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25413.50,4/13/2026 1:36:01 PM,bd6450668d2b47a58ce9448f7849f61a,Entry,1 L,e30b3a3b816b4931b4536e72c0ce23ce,ABSORPTION_164658,$0.00,1,Playback101,Playback,
